date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:04:48	95/95	---MCZ	200	added ('OK')	text/plain	date:Thu,%2027%20Oct%202022%2012:34:48%20GMT	https://gracethemes.com/robots.txt		(from )
18:04:49	47590/47590	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Oct%202022%2012:34:49%20GMT	https://gracethemes.com/demo/medplus/	C:/Users/dell/Desktop/barath/medic5/gracethemes.com/demo/medplus/index.html	(from )
18:04:50	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Thu,%2027%20Oct%202022%2012:34:50%20GMT	https://gracethemes.com/demo/medplus/xmlrpc.php	C:/Users/dell/Desktop/barath/medic5/gracethemes.com/demo/medplus/xmlrpc.php	(from https://gracethemes.com/demo/medplus/)
18:04:51	27017/27017	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Sep%202016%2018:34:55%20GMT	https://gracethemes.com/demo/medplus/wp-content/themes/medplus-pro/style.css?ver=4.7.25	C:/Users/dell/Desktop/barath/medic5/gracethemes.com/demo/medplus/wp-content/themes/medplus-pro/style45f6.css	(from https://gracethemes.com/demo/medplus/)
18:04:51	11405/11405	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Oct%202016%2006:02:38%20GMT	https://gracethemes.com/demo/medplus/feed/	C:/Users/dell/Desktop/barath/medic5/gracethemes.com/demo/medplus/feed/index.html	(from https://gracethemes.com/demo/medplus/)
18:04:52	1506/1506	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2014%20Jun%202015%2016:36:02%20GMT	https://gracethemes.com/demo/medplus/comments/feed/	C:/Users/dell/Desktop/barath/medic5/gracethemes.com/demo/medplus/comments/feed/index.html	(from https://gracethemes.com/demo/medplus/)
18:04:52	139/139	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Sep%202016%2018:34:56%20GMT	https://gracethemes.com/demo/medplus/wp-content/themes/medplus-pro/editor-style.css?ver=4.7.25	C:/Users/dell/Desktop/barath/medic5/gracethemes.com/demo/medplus/wp-content/themes/medplus-pro/editor-style45f6.css	(from https://gracethemes.com/demo/medplus/)
18:04:53	7056/7056	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Sep%202016%2018:34:55%20GMT	https://gracethemes.com/demo/medplus/wp-content/themes/medplus-pro/css/default.css?ver=4.7.25	C:/Users/dell/Desktop/barath/medic5/gracethemes.com/demo/medplus/wp-content/themes/medplus-pro/css/default45f6.css	(from https://gracethemes.com/demo/medplus/)
18:04:54	3220/3220	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Sep%202016%2018:34:56%20GMT	https://gracethemes.com/demo/medplus/wp-content/themes/medplus-pro/css/nivo-slider.css?ver=4.7.25	C:/Users/dell/Desktop/barath/medic5/gracethemes.com/demo/medplus/wp-content/themes/medplus-pro/css/nivo-slider45f6.css	(from https://gracethemes.com/demo/medplus/)
18:04:55	20057/20057	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Sep%202016%2018:34:56%20GMT	https://gracethemes.com/demo/medplus/wp-content/themes/medplus-pro/css/prettyPhoto.css?ver=4.7.25	C:/Users/dell/Desktop/barath/medic5/gracethemes.com/demo/medplus/wp-content/themes/medplus-pro/css/prettyPhoto45f6.css	(from https://gracethemes.com/demo/medplus/)
